Uuid,Void/Retire,Name,Description,Parent,Tags,IdentifierSourceName,Address 1,Address 2,Address 3,Address 4,Address 5,Address 6,City/Village,County/District,State/Province,Postal Code,Country,_order:1000
aa48f55a-5a37-4cd1-a9e7-72aef025ee4e,no,Anzara PHCU,,,Visit Location;,,,,Nimule Payam,,,,,Magwi County,Eastern Equatoria State,,,
ead7b784-679a-478b-955e-0be6b70eda44,no,Apoch PHCU,,,Visit Location;,,,,Udici Payam,,,,,Jur River County,Western Bahr El Ghazal State,,,
8a2693aa-b5ee-4680-be88-aeba65aad5ec,no,Aporlang PHCU,,,Visit Location;,,,,Awuul Payam,,,,,Tonj North County,Warrap State,,,
a402ff99-94fc-411c-b1b9-98e035d99416,no,Arapi PHCU,,,Visit Location;,,,,Pageri Payam,,,,,Magwi County,Eastern Equatoria State,,,
91c33ccd-e559-484f-8ccb-7f89d893547e,no,Arek PHCU,,,Visit Location;,,,,Makuach Payam,,,,,Bor South County,Jonglei State,,,
76a6b32c-4658-4045-874d-d79b7009b6ed,no,Ariang PHCU,,,Visit Location;,,,,Akon South Payam,,,,,Gogrial West County,Warrap State,,,
33182706-8f22-4ca6-806d-0dbf207893d8,no,Arieth PHCU,,,Visit Location;,,,,Ariath Payam,,,,,Aweil North County,Northern Bahr El Ghazal State,,,
06349be5-f49b-48cd-8274-a8022c0fba0d,no,Army PHCU,,,Visit Location;,,,,Ibba Centre Payam,,,,,Ibba County,Western Equatoria State,,,
b9e21690-cc4e-47f4-8d58-0b09b3557257,no,Aromo PHCU,,,Visit Location;,,,,Marguna Payam,,,,,Lafon/Lopa County,Eastern Equatoria State,,,
5c437378-1ab6-42ac-9cb9-4c73e8abc10b,no,Aroyo DTC PHCC,,,Visit Location;,,,,Aroyo Payam,,,,,Aweil Centre County,Northern Bahr El Ghazal State,,,
70570433-f4b2-48c1-a7da-26f3c954223e,no,Aru Junction PHCU,,,Visit Location;,,,,Lokiliri Payam,,,,,Juba County,Central Equatoria State,,,
432ab4e5-1875-49f4-80fd-39e4c52fe3e3,no,Aruau PHCU,,,Visit Location;,,,,Abang Payam,,,,,Yirol West County,Lakes State,,,
cc130196-bf5b-4aec-b9c2-9ec1e6699b3e,no,Asanza PHCU,,,Visit Location;,,,,Yambio Town Payam,,,,,Yambio County,Western Equatoria State,,,
a6b99a9f-a639-4d22-8ef3-ef3963333840,no,Ascom Ayod PHCC,,,Visit Location;,,,,Kurwai Payam,,,,,Ayod County,Jonglei State,,,
4c15b8fa-389b-49fd-badd-44843f89b321,no,Aspen Medical International HOSPITAL,,,Visit Location;,,,,Northern Bari Payam,,,,,Juba County,Central Equatoria State,,,
f14d2f02-1961-4754-b843-eb53687629b0,no,Assossa PHCU,,,Visit Location;,,,,Southern Malakal Payam,,,,,Malakal County,Upper Nile State,,,
3183f1a6-17a7-431e-a2e2-3d58d23b7ba4,no,Atar PHCU,,,Visit Location;,,,,Atar Payam,,,,,Pigi County,Jonglei State,,,
6695e1b3-6bf7-40b6-959e-1a3c5cc3829c,no,Ateda PHCU,,,Visit Location;,,,,Losite Payam,,,,,Ikotos County,Eastern Equatoria State,,,
889d4688-3960-4cd5-91b2-9169f7e8f145,no,Athidwoi PHCC,,,Visit Location;,,,,Athidwoi Payam,,,,,Manyo County,Upper Nile State,,,
e2fe5afa-15ba-4b55-9b9c-6cbb304f5830,no,Athidwoi PHCU,,,Visit Location;,,,,Athidwoi Payam,,,,,Manyo County,Upper Nile State,,,
b802ec3f-b950-4b21-9ad0-8fc6e0c8da38,no,Athieng-Pool PHCU,,,Visit Location;,,,,Akop Payam,,,,,Tonj North County,Warrap State,,,
3fd7a4e5-1dad-427a-a0f7-ca952b97c79a,no,Athony PHCU,,,Visit Location;,,,,Turalei Payam,,,,,Twic County,Abyei Administrative Area,,,
21eada62-87c0-40ee-a821-4cee03d53b56,no,Athony PHCU,,,Visit Location;,,,,Turalei Payam,,,,,Twic County,Abyei Administrative Area,,,
5c42c2fc-cd4c-48c6-b743-39afc2a534d0,no,Atiaba PHCU,,,Visit Location;,,,,Atiaba Payam,,,,,Rumbek East County,Lakes State,,,
c832cfe7-2f15-4c59-8bcf-89955ad19e66,no,Atido PHCU,,,Visit Location;,,,,Udici Payam,,,,,Jur River County,Western Bahr El Ghazal State,,,
f3e0a1e1-8077-4636-8590-b866912fb8b9,no,Atiit PHCU,,,Visit Location;,,,,Tali Payam,,,,,Terekeka County,Central Equatoria State,,,
ab077142-9a1e-4e39-b7f5-19a496453ca6,no,Atuet PHCU,,,Visit Location;,,,,Malual Bai Payam,,,,,Aweil East County,Northern Bahr El Ghazal State,,,
b3714819-2ee8-46c9-b097-485c3c4daf8e,no,Atuk Kuel PHCU,,,Visit Location;,,,,Alek South Payam,,,,,Gogrial West County,Warrap State,,,
3478ccca-c7ba-4a01-9bbf-f4419fd574c9,no,Awac PHCU,,,Visit Location;,,,,Aduel Payam,,,,,Rumbek East County,Lakes State,,,
ffb8d8ec-511f-4699-8a19-99ecbd5910d4,no,Awada PHCC,,,Visit Location;,,,,Awada Payam,,,,,Aweil Centre County,Northern Bahr El Ghazal State,,,
a53e0b68-67f6-4998-9071-82cab49893fe,no,Awal PHCU,,,Visit Location;,,,,Rumamer Payam,,,,,Abyei County,Abyei Administrative Area,,,
f92acff7-98e4-4260-880b-af086543f716,no,Awalnhom PHCU,,,Visit Location;,,,,Alal Payam,,,,,Abyei County,Abyei Administrative Area,,,
16f929cd-13dd-4430-8d76-36b044fa9a29,no,Awany PHCU,,,Visit Location;,,,,Wau Bai Payam,,,,,Jur River County,Western Bahr El Ghazal State,,,
8cdf0d9c-b35c-4b3f-89d0-fd9e1bdc1746,no,Awar Piny4 PHCU,,,Visit Location;,,,,Aworpiny Payam,,,,,Abiemnhom County,Ruweng Administrative Area,,,
ba73ed29-0e38-404a-a8ab-03706c3e0e42,no,Awarpiny PHCU,,,Visit Location;,,,,Abiemnom Payam,,,,,Abiemnhom County,Ruweng Administrative Area,,,
7aa261ae-3e12-4366-b3d3-adc1b38c57a8,no,Aweil Civil HOSPITAL,,,Visit Location;,,,,Aweil Town Payam,,,,,Aweil Centre County,Northern Bahr El Ghazal State,,,
1d76c55b-11db-4476-8c11-52e4752026c1,no,Aweng PHCC,,,Visit Location;,,,,Aweeng Payam,,,,,Twic County,Warrap State,,,
19b331ab-4aea-489a-9938-2ad34e94b915,no,Awerial PHCU,,,Visit Location;,,,,Dor Payam,,,,,Awerial County,Lakes State,,,
8edc9640-9e1d-426b-ad47-bd9975fa4d4a,no,Aweth PHCC,,,Visit Location;,,,,Kwoj Payam,,,,,Manyo County,Upper Nile State,,,
93457217-976a-4673-b0a0-396c22502481,no,Aworo/Aboroto PHCC,,,Visit Location;,,,,Lujulo Payam,,,,,Morobo County,Central Equatoria State,,,
ad6711db-6ea7-4d9d-aa86-1469a4cfb807,no,Awul PHCC,,,Visit Location;,,,,Awuul Payam,,,,,Tonj North County,Warrap State,,,
4927ceca-ea17-4195-8533-cf17bb918e43,no,Awulic PHCU,,,Visit Location;,,,,Awulic Payam,,,,,Aweil Centre County,Northern Bahr El Ghazal State,,,
973f4808-af1f-4ac4-8783-c1033e55ac37,no,Awut-Wut PHCU,,,Visit Location;,,,,Nyang Payam,,,,,Gogrial East County,Warrap State,,,
5d53bf90-24bb-4cb2-bcf9-b0c4df19b16a,no,Ayai PHCU,,,Visit Location;,,,,Ayai Payam,,,,,Aweil South County,Lakes State,,,
5f500d56-35ef-4578-bdfa-c877cee16f4c,no,Ayai PHCU,,,Visit Location;,,,,Ayai Payam,,,,,Aweil South County,Lakes State,,,
222ee3a4-dfc7-49ef-abef-324a0486c344,no,Ayat PHCU,,,Visit Location;,,,,Wadakona Payam,,,,,Manyo County,Upper Nile State,,,
328d64e7-4153-46c9-ab62-cdcd7093648d,no,Ayien Amuol PHCU,,,Visit Location;,,,,Turalei Payam,,,,,Twic County,Warrap State,,,
c8d28123-76b7-43eb-a2a0-ad5b801e5444,no,Ayii PHCU,,,Visit Location;,,,,Magwi Payam,,,,,Magwi County,Eastern Equatoria State,,,
e435d1e7-27c7-4c6e-a9d3-d7a7a9287ba1,no,Ayo PHCC,,,Visit Location;,,,,Kpaile Payam,,,,,Wau County,Western Bahr El Ghazal State,,,
0b70393a-a95f-4f2c-8431-4419cd2d0b53,no,Ayod PHCC,,,Visit Location;,,,,Pajiek Payam,,,,,Ayod County,Jonglei State,,,
adc86f64-da43-474d-8c14-01fd424a0671,no,Ayom PHCU,,,Visit Location;,,,,Kangi Payam,,,,,Jur River County,Western Bahr El Ghazal State,,,
cbe5f83d-ed58-4fdb-adf7-3d2861a708bf,no,Ayueldit PHCU,,,Visit Location;,,,,Padiet Payam,,,,,Duk County,Jonglei State,,,
10443db5-ad58-4d45-bb74-03db0cbed076,no,Baach PHCU,,,Visit Location;,,,,Baach Payam,,,,,Aweil East County,Northern Bahr El Ghazal State,,,
7b8e826a-7f74-42fc-af02-b061b8b6dfbd,no,Baakpara PHCU,,,Visit Location;,,,,Sakure Payam,,,,,Nzara County,Western Equatoria State,,,
bb518827-e5f4-4aa7-97aa-89c8b2f0f51e,no,Badha Alueth PHCU,,,Visit Location;,,,,Pannyok Payam,,,,,Twic County,Warrap State,,,
848ad866-49f9-4af7-b28b-9b99dd345d5e,no,Bador Luit PHCU,,,Visit Location;,,,,Pannyok Payam,,,,,Twic County,Warrap State,,,
bf39405d-4a52-4fec-9533-f1141a5c9a0c,no,Bafuka PHCU,,,Visit Location;,,,,Andari Payam,,,,,Ezo County,Western Equatoria State,,,
d334351b-6dc6-4a65-9167-1c500afac154,no,Bagari Jedid PHCC,,,Visit Location;,,,,Wau South Payam,,,,,Wau County,Western Bahr El Ghazal State,,,
59497aa9-d4e5-48fa-823b-efea2c4bf02a,no,Bagari Jedid PHCU,,,Visit Location;,,,,Bagari Payam,,,,,Wau County,Western Bahr El Ghazal State,,,
499205c9-4e1f-4438-a0f0-8cba4bd3c4c5,no,Bagidi PHCU,,,Visit Location;,,,,Bagidi Payam,,,,,Ezo County,Western Equatoria State,,,
cb793ae4-58f0-494c-a75d-1084c347010c,no,Baguga PHCU,,,Visit Location;,,,,Yambio Town Payam,,,,,Yambio County,Western Equatoria State,,,
c5678bb4-0ef3-4684-b874-add2e2931cd1,no,Bahr Gel PHCU,,,Visit Location;,,,,Bargel Payam,,,,,Wulu County,Lakes State,,,
7ed769ad-9b67-4fcb-83b7-8db9f279bcea,no,Bahr Grindi PHCU,,,Visit Location;,,,,Bahr El Grindi Payam,,,,,Mvolo County,Western Equatoria State,,,
886ad2ce-5fc2-463b-9979-c2e5c9c31430,no,Bahrgel PHCU,,,Visit Location;,,,,Malou Pec Payam,,,,,Cueibet County,Lakes State,,,
b4bfdebd-b94b-42e6-9da7-ee25eb971586,no,Bai-chan PHCU,,,Visit Location;,,,,Akudueng Payam,,,,,Akoka County,Upper Nile State,,,
0a49b8f4-d913-4a7c-a68f-d96f89f78984,no,Baidit PHCC,,,Visit Location;,,,,Baidit Payam,,,,,Bor South County,Jonglei State,,,
d9076962-d633-475c-9ae9-b9266105ed19,no,Baikpa PHCU,,,Visit Location;,,,,Ezo Centre Payam,,,,,Ezo County,Western Equatoria State,,,
9de3e508-d157-45a0-91be-8015be9eee24,no,Bakiringba PHCU,,,Visit Location;,,,,Tambura Payam,,,,,Tambura County,Western Equatoria State,,,
16813175-2d90-4c3f-bf71-3571e458d4b0,no,Bakiwiri PHCU,,,Visit Location;,,,,Gangura Payam,,,,,Yambio County,Western Equatoria State,,,
c943539e-d86a-4b18-9dd3-60727227c6d5,no,Bakou PHCU,,,Visit Location;,,,,Baach Payam,,,,,Aweil East County,Northern Bahr El Ghazal State,,,
c8e7a965-548e-4ea8-8666-40eac86afae3,no,Baliet PHCC,,,Visit Location;,,,,Mayom Payam,,,,,Rumbek Centre County,Upper Nile State,,,
7bdaaf3a-0b37-4fde-b636-77bd0154f675,no,Bal-Wau PHCU,,,Visit Location;,,,,Mayom Payam,,,,,Rumbek Centre County,Lakes State,,,
cfc5f4d8-4194-488c-87d1-5c8f6c61e425,no,Bam PHCU,,,Visit Location;,,,,Southern Malakal Payam,,,,,Malakal County,Upper Nile State,,,
75154bec-3002-41ae-a416-0fc29f9021b2,no,Bamani PHCU,,,Visit Location;,,,,Nabanga Payam,,,,,Ibba County,Western Equatoria State,,,
d436ff25-c4a9-4900-88bb-ccf8fa9e1508,no,Bambaraze PHCU,,,Visit Location;,,,,Bariguna Payam,,,,,Ezo County,Western Equatoria State,,,
61211fde-cede-473d-8d85-284071069648,no,Bambu PHCU,,,Visit Location;,,,,Rii - Yubu Payam,,,,,Tambura County,Western Equatoria State,,,
594d6797-ecad-42d3-af20-98d8324a1b98,no,Bamurye PHCU,,,Visit Location;,,,,Kangapo Two Payam,,,,,Kajo-Keji County,Central Equatoria State,,,
bb298c1d-84b6-4723-bbd0-3d074e98a501,no,Banashowa PHCU,,,Visit Location;,,,,Banashowa Payam,,,,,Maban County,Upper Nile State,,,
e188171d-55fb-4f91-9088-4a2e0b04ca1a,no,Banashowa PHCU,,,Visit Location;,,,,Banashowa Payam,,,,,Maban County,Upper Nile State,,,
a9035ec4-0a91-48f8-ab0c-700426712b6a,no,Bandala PHCU,,,Visit Location;,,,,Nagero Payam,,,,,Nagero County,Western Equatoria State,,,
cb65852e-4b1c-40f2-b72f-c31fdcf532d7,no,Bandala PHCU (Ezo),,,Visit Location;,,,,Bagidi Payam,,,,,Ezo County,Western Equatoria State,,,
30c5ff9e-7d18-4889-8013-ae9c41c21036,no,Bandame PHCU,,,Visit Location;,,,,Tore Payam,,,,,Yei County,Central Equatoria State,,,
84561961-2057-4c71-9146-a688498bbc5f,no,Banduguyo PHCU,,,Visit Location;,,,,Bariguna Payam,,,,,Ezo County,Western Equatoria State,,,
befe18c3-a35d-4bc4-a4d4-231b5e06fd80,no,Bangangai PHCU,,,Visit Location;,,,,Andari Payam,,,,,Ezo County,Western Equatoria State,,,
5d4cd91e-3059-49b8-b596-ac9832a3fd59,no,Bangaru PHCU,,,Visit Location;,,,,Duma Payam,,,,,Nagero County,Western Equatoria State,,,
df1c491f-9ef7-4d97-b094-cc48c789766f,no,Bangasu PHCC,,,Visit Location;,,,,Bangasu Payam,,,,,Yambio County,Western Equatoria State,,,
61ad9e29-875d-4dfb-9300-fcb36aec3175,no,Bangbang PHCU,,,Visit Location;,,,,Abiemnom Payam,,,,,Abiemnhom County,Ruweng Administrative Area,,,
45f1199c-24d1-4b11-a6de-3c1d1a3772ca,no,Banjang PHCU,,,Visit Location;,,,,Wadakona Payam,,,,,Manyo County,Upper Nile State,,,
f05581a7-ed2f-45c3-a467-984565382acd,no,Baping PHCU,,,Visit Location;,,,,Nyuak Payam,,,,,Twic East County,Jonglei State,,,
ce9b6344-c895-4c2e-ad7a-bc841d170dee,no,Bar Mayen PHCC,,,Visit Location;,,,,Bar Mayen Payam,,,,,Aweil Centre County,Northern Bahr El Ghazal State,,,
8614c780-7731-4e67-88af-d6dea7f5f42d,no,Baragu PHCU,,,Visit Location;,,,,Andari Payam,,,,,Ezo County,Western Equatoria State,,,
3da1ee1c-1f13-42a5-899d-b18dd253df79,no,Barakol PHCU,,,Visit Location;,,,,Udici Payam,,,,,Jur River County,Western Bahr El Ghazal State,,,
e59ea63b-c40d-4d6b-bda3-e296469d8359,no,Bar-Aliap PHCU,,,Visit Location;,,,,Bar Mayen Payam,,,,,Aweil Centre County,Lakes State,,,
009a1ed1-c4e3-4393-a572-53caadaa4a65,no,Bar-Chol PHCU,,,Visit Location;,,,,Bar Mayen Payam,,,,,Aweil Centre County,Lakes State,,,
1f2eb37f-0068-4f9c-af56-f43d8838c340,no,Bari PHCU,,,Visit Location;,,,,Kotobi Payam,,,,,Mundri West County,Western Equatoria State,,,
8a873c17-5dc2-441b-b51d-1555a893c165,no,Bariabande PHCU,,,Visit Location;,,,,Bariguna Payam,,,,,Ezo County,Western Equatoria State,,,
7f075da8-9b02-49ee-ae5d-f5098da2ade3,no,Bariak PHCU,,,Visit Location;,,,,Thol Payam,,,,,Nyirol County,Jonglei State,,,
49b19b36-7d36-49a9-b6e6-adf1b558f830,no,Bariguna PHCU,,,Visit Location;,,,,Bariguna Payam,,,,,Ezo County,Western Equatoria State,,,
cca58888-875b-465d-b425-cb72829a6678,no,Barmach PHCU,,,Visit Location;,,,,Ulang Payam,,,,,Ulang County,Upper Nile State,,,
6251872e-01b3-452a-b78a-bbdf1a69f723,no,Bartio PHCU,,,Visit Location;,,,,Kangi Payam,,,,,Jur River County,Western Bahr El Ghazal State,,,
74ddfe0c-0445-4959-8258-eec58b5b7c55,no,Barurud PHCU,,,Visit Location;,,,,Udici Payam,,,,,Jur River County,Western Bahr El Ghazal State,,,
99678375-9246-4767-875e-7838952057c6,no,Baryar PHCU,,,Visit Location;,,,,Udici Payam,,,,,Jur River County,Western Bahr El Ghazal State,,,
0f242bde-9ecf-44ff-b300-34963495f2dd,no,Basanabaru PHCU,,,Visit Location;,,,,Tambura Payam,,,,,Tambura County,Western Equatoria State,,,
602d4f11-844a-4a49-bcff-bbb7108e0fcc,no,Bassan PHCU,,,Visit Location;,,,,Namutina Payam (Nagero),,,,,Nagero County,Western Equatoria State,,,
014b49d7-19bc-4b21-9647-cf5291ea0d85,no,Basukangbi PHCC,,,Visit Location;,,,,Basukangbi Payam,,,,,Nzara County,Western Equatoria State,,,
c97272e8-1a1c-4c2b-9fa9-4045abffe5f8,no,Bau PHCU,,,Visit Location;,,,,Bar Mayen Payam,,,,,Aweil Centre County,Northern Bahr El Ghazal State,,,
ed23990f-df9a-42f4-b466-d4093ed506d1,no,Bavuru PHCU,,,Visit Location;,,,,Tambura Payam,,,,,Tambura County,Western Equatoria State,,,
f9ecc106-bb13-476a-87c6-30c25cb4bf0d,no,Bazia Jedid PHCC,,,Visit Location;,,,,Wau South Payam,,,,,Wau County,Western Bahr El Ghazal State,,,
08d6cf9e-d247-41d9-91b8-8aebca4df21f,no,Bazumbura PHCU,,,Visit Location;,,,,Yambio Town Payam,,,,,Yambio County,Western Equatoria State,,,
a34c12ae-8fcb-49a1-b8b5-20b4926f95fe,no,Bazungua PHCC,,,Visit Location;,,,,Yambio Town Payam,,,,,Yambio County,Western Equatoria State,,,
4e6c2f89-d8c0-4de8-b599-4461b2f5204f,no,Bei PHCU,,,Visit Location;,,,,Kuach-deng Payam,,,,,Ayod County,Jonglei State,,,
a3b5b0d7-2456-4df0-a507-847df240ea23,no,Bekat PHCU,,,Visit Location;,,,,Muni Payam,,,,,Terekeka County,Central Equatoria State,,,
c37c9501-c4ee-48f8-baf9-5129ea3a7daf,no,Bekenye PHCU,,,Visit Location;,,,,Kediba Payam,,,,,Mundri East County,Western Equatoria State,,,
9a1dae24-189f-4e92-ab80-e4e94baad609,no,Belpham Military PHCC,,,Visit Location;,,,,Munuki Payam,,,,,Juba County,Central Equatoria State,,,
654f6e0b-1155-4242-bd59-bcc4eb4c05eb,no,Belwang PHCU,,,Visit Location;,,,,Pamach Payam,,,,,Longochuk County,Upper Nile State,,,
c643470a-a936-456e-a418-3bc6f5a6e541,no,Benamayo PHCC,,,Visit Location;,,,,Khor El Amer Payam,,,,,Maban County,Upper Nile State,,,
1045b88b-50d5-4d72-a39d-7d44cca66eb4,no,"Bentiu PoC, MSF",,,Visit Location;,,,,Bentiu PoC Payam,,,,,Rubkona County,Unity State,,,
19411658-b57f-4b19-9142-e5a211447026,no,"Bentiu POC, Sector 1 Clinic IOM",,,Visit Location;,,,,Bentiu PoC Payam,,,,,Rubkona County,Unity State,,,
28823cb8-b00d-4cfc-aa61-a5fd4f731653,no,"Bentiu POC, Sector 2 World Relief PHCC",,,Visit Location;,,,,Bentiu PoC Payam,,,,,Rubkona County,Unity State,,,
5e6d25bd-9cb1-478f-a2c4-93ed98ab1314,no,"Bentiu POC, Sector 4 IRC Clinic",,,Visit Location;,,,,Bentiu PoC Payam,,,,,Rubkona County,Unity State,,,
39c5c06b-87d6-40fe-82ca-354f470b61eb,no,"Bentiu POC, Sector 5 Clinic World Relief",,,Visit Location;,,,,Bentiu PoC Payam,,,,,Rubkona County,Unity State,,,
7c534f07-d1bb-4140-a210-f391a8c97829,no,Bentiu Sector 5,,,Visit Location;,,,,Bentiu PoC Payam,,,,,Rubkona County,Unity State,,,
af56cf86-2711-4df1-9b21-321362c7c7b9,no,Bentiu State HOSPITAL,,,Visit Location;,,,,Bentiu Town Payam,,,,,Rubkona County,Unity State,,,
c4e23333-9043-4ae7-905c-66cdf4c00414,no,Benzim Foki PHCU,,,Visit Location;,,,,Ri-rangu Payam,,,,,Yambio County,Western Equatoria State,,,
68cb5f5e-bb4a-44b7-8d5b-c1c646fcfadd,no,Berber PHCU,,,Visit Location;,,,,Kangi Payam,,,,,Jur River County,Western Bahr El Ghazal State,,,
41d889d9-dcde-4063-91b1-8f1476a77e34,no,Bereangburu PHCU,,,Visit Location;,,,,Sakure Payam,,,,,Nzara County,Western Equatoria State,,,
0ffbd762-9a0a-404f-95dc-b11dad6cbaae,no,Bereka PHCU,,,Visit Location;,,,,Lainya Payam,,,,,Lainya County,Central Equatoria State,,,
30dc596b-3615-4835-8c9b-553d666a223c,no,Besellia PHCC,,,Visit Location;,,,,Besselia Payam,,,,,Wau County,Western Bahr El Ghazal State,,,
a9bd0176-7198-4889-a339-d4f05e881775,no,Betha Saida ECS PHCC,,,Visit Location;,,,,Maridi Payam,,,,,Maridi County,Western Equatoria State,,,
795e2782-f5a0-475f-855c-bded7ff4c278,no,Betoi PHCU,,,Visit Location;,,,,Abang Payam,,,,,Yirol West County,Lakes State,,,
109fdfcb-fa9c-4b8c-a6be-c70f5980b6ea,no,Bhor PHCU,,,Visit Location;,,,,Bhor Payam,,,,,Mayendit County,Unity State,,,
d5056226-c44e-4ca1-9a22-c4e18ed842c0,no,Bieh PHCU,,,Visit Location;,,,,Bieh Payam,,,,,Mayom County,Unity State,,,
ccd58559-da4f-4649-bc07-96ef27c53278,no,Biel Bar PHCU,,,Visit Location;,,,,Bentiu Town Payam,,,,,Rubkona County,Unity State,,,
5de413a4-a835-449e-a9f9-d33711817753,no,Bielchier PHCU,,,Visit Location;,,,,Kaljak Payam,,,,,Rubkona County,Unity State,,,
15abde51-7077-4f9c-bc9f-d2eca9426f57,no,Biem Khat PHCU,,,Visit Location;,,,,Ajak-kuac Payam,,,,,Twic County,Warrap State,,,
8fb93f60-50e9-4db7-8a05-86d687022ab1,no,Bienythiang PHCU,,,Visit Location;,,,,Akoka Payam,,,,,Akoka County,Upper Nile State,,,
fb21b090-fae7-4d1c-9f37-ab52d485247e,no,Biir Giik PHCU,,,Visit Location;,,,,Aweeng Payam,,,,,Twic County,Warrap State,,,
5d958526-2466-4579-b0ef-18668787f832,no,Biira PHCC,,,Visit Location;,,,,Losite Payam,,,,,Ikotos County,Eastern Equatoria State,,,
7da622b6-a407-40d8-80f8-52c45ce675e8,no,Bil PHCU,,,Visit Location;,,,,Niemni Payam,,,,,Guit County,Unity State,,,
6842d2e5-f1e7-479e-8ab6-31bb5b5f9e59,no,Bilingi PHCU,,,Visit Location;,,,,Northern Bari Payam,,,,,Juba County,Central Equatoria State,,,
3cabc44e-e498-4501-9414-5ae48684ea9e,no,Bilinya PHCU,,,Visit Location;,,,,Mugali Payam,,,,,Magwi County,Eastern Equatoria State,,,
a3cb34a5-b4a2-4500-a989-02a8fd590590,no,Bilinyang PHCU,,,Visit Location;,,,,Mangala South Payam,,,,,Juba County,Central Equatoria State,,,
72e751f4-7d22-47ea-b6f8-f7e49a7358a7,no,Billing PHCU,,,Visit Location;,,,,Adior Payam,,,,,Yirol East County,Lakes State,,,
696ae2fa-ea17-4f94-9836-94a4627522f8,no,Bimbim PHCU,,,Visit Location;,,,,Yomding Payam,,,,,Ulang County,Upper Nile State,,,
ca953464-4bd7-40d9-98b1-2d4fc30cf431,no,Bingo PHCU,,,Visit Location;,,,,Landili Payam,,,,,Maridi County,Western Equatoria State,,,
bb45922b-41cb-42de-95e3-4b2c1e7415a0,no,Birisi PHCU,,,Visit Location;,,,,Gangura Payam,,,,,Yambio County,Western Equatoria State,,,
deab8b8b-cf20-4997-864a-c063d680b1c2,no,Bishop Duatuka PHCU,,,Visit Location;,,,,Ibba Centre Payam,,,,,Ibba County,Western Equatoria State,,,
16ff3cd0-05dc-4750-a306-413b16a43a9f,no,Bith PHCU,,,Visit Location;,,,,Boaw Payam,,,,,Koch County,Unity State,,,
fde8e983-8f2c-4fb3-91b4-32ba90d9f4e9,no,Bitti PHCU,,,Visit Location;,,,,Amadi Payam,,,,,Mundri West County,Western Equatoria State,,,
2621cf13-6a35-4feb-a79a-e572ee925ca1,no,Biu PHCC,,,Visit Location;,,,,Biu Payam,,,,,Pariang County,Ruweng Administrative Area,,,
0681e435-5ece-4b01-a730-795c3c52f5da,no,Boaw PHCC,,,Visit Location;,,,,Boaw Payam,,,,,Koch County,Unity State,,,
e3299e33-8a40-496d-a9b7-9622f9e2baba,no,Bodo PHCU,,,Visit Location;,,,,Yambio Town Payam,,,,,Yambio County,Western Equatoria State,,,
e8ce770f-95e6-474b-b915-b35f86f418b2,no,Bogori PHCU,,,Visit Location;,,,,Bagori Payam,,,,,Mvolo County,Western Equatoria State,,,
e5f1cab9-e80a-41f8-b738-649c297334ec,no,Bol PHCU,,,Visit Location;,,,,Lul Payam,,,,,Fashoda County,Upper Nile State,,,
90519b63-1cbe-4e47-a518-ba9e6dedb2cc,no,Boma PHCC,,,Visit Location;,,,,Gumuruk Payam,,,,,Pibor County,Pibor Administrative Area,,,
d6156121-e27f-49ee-9c38-687ca387f575,no,Bongki PHCU,,,Visit Location;,,,,Aliiny Payam,,,,,Pariang County,Ruweng Administrative Area,,,
fc620238-8ad6-4545-9f46-8ff5a462c169,no,Bongolo PHCC,,,Visit Location;,,,,Bangolo Payam,,,,,Mundri West County,Western Equatoria State,,,
cb28e358-e021-406a-bc1d-d22dd82a7640,no,Bor Prison PHCC,,,Visit Location;,,,,Bor Payam,,,,,Bor South County,Jonglei State,,,
8796f50f-26b1-4a74-a67c-f68f77d71b40,no,Bor State Hospital,,,Visit Location;,,,,Bor Payam,,,,,Bor South County,Jonglei State,,,
5e9273ee-760b-4ba7-8e5e-0cc77a95fad6,no,Bori PHCC,,,Visit Location;,,,,Kangapo Two Payam,,,,,Kajo-Keji County,Central Equatoria State,,,
8d2742ea-7243-4fc6-9901-a82a1405c34a,no,Boro Boro PHCU,,,Visit Location;,,,,Liwolo Payam,,,,,Kajo-Keji County,Central Equatoria State,,,
cf36e387-a45c-40d9-bb43-6a4a9b0b6328,no,Boro Medina PHCC,,,Visit Location;,,,,Ringi Payam,,,,,Raga County,Western Bahr El Ghazal State,,,
2054658f-6630-409b-babb-2c4bbd521932,no,Bou PHCU,,,Visit Location;,,,,Bou Payam,,,,,Leer County,Unity State,,,
d497c1da-65d2-4258-8510-865255686297,no,Bougaya PHCU,,,Visit Location;,,,,Banashowa Payam,,,,,Maban County,Upper Nile State,,,
d631e139-f58a-453f-a5f4-8a7f71e2e67d,no,Bouth PHCU,,,Visit Location;,,,,Kuerbone Payam,,,,,Mayom County,Unity State,,,
c9063f34-9f74-447d-96ba-5bb984feebfe,no,Bringi PHCU,,,Visit Location;,,,,Bagari Payam,,,,,Wau County,Western Bahr El Ghazal State,,,
1fcf20d0-32cf-4fb9-a5b6-a0ba5e242987,no,Buagyi PHCU,,,Visit Location;,,,,Lozoh Payam,,,,,Mundri East County,Western Equatoria State,,,
b0f22de3-337a-48f8-8fc0-4ed515e907f4,no,Budaang PHCU,,,Visit Location;,,,,Budaang Payam,,,,,Rubkona County,Unity State,,,
